Country,year,pop_thousands,age_group,sex
Croatia,2021,3924.61,Все,Все
Croatia,2022,3907.027,Все,Все
Croatia,2023,3896.024,Все,Все
Gibraltar,2019,35.494,Все,Все
Gibraltar,2020,36.173,Все,Все
Gibraltar,2021,36.858,Все,Все
Gibraltar,2022,37.61,Все,Все
Gibraltar,2023,38.47,Все,Все
Greece,2019,10718.576,Все,Все
Greece,2020,10699.369,Все,Все
Greece,2021,10579.561,Все,Все
Greece,2022,10412.48,Все,Все
Greece,2023,10242.908,Все,Все
Holy See,2019,0.536,Все,Все
Holy See,2020,0.528,Все,Все
Holy See,2021,0.518,Все,Все
Holy See,2022,0.506,Все,Все
Holy See,2023,0.496,Все,Все
Italy,2019,60130.136,Все,Все
Italy,2020,59912.769,Все,Все
Italy,2021,59729.35,Все,Все
Italy,2022,59619.114,Все,Все
Italy,2023,59499.453,Все,Все
Kosovo under UNSCR 1244,2019,1755.042,Все,Все
Kosovo under UNSCR 1244,2020,1751.417,Все,Все
Kosovo under UNSCR 1244,2021,1741.446,Все,Все
Kosovo under UNSCR 1244,2022,1717.946,Все,Все
Kosovo under UNSCR 1244,2023,1700.03,Все,Все
Malta,2019,504.016,Все,Все
Malta,2020,518.206,Все,Все
Malta,2021,524.376,Все,Все
Malta,2022,528.192,Все,Все
Malta,2023,532.956,Все,Все
Montenegro,2019,611.666,Все,Все
Montenegro,2020,607.935,Все,Все
Montenegro,2021,603.85,Все,Все
Montenegro,2022,614.648,Все,Все
Montenegro,2023,633.552,Все,Все
North Macedonia,2019,1897.641,Все,Все
North Macedonia,2020,1872.016,Все,Все
North Macedonia,2021,1851.108,Все,Все
North Macedonia,2022,1840.233,Все,Все
North Macedonia,2023,1831.802,Все,Все
Portugal,2019,10343.213,Все,Все
Portugal,2020,10370.519,Все,Все
Portugal,2021,10390.956,Все,Все
Portugal,2022,10417.072,Все,Все
Portugal,2023,10430.738,Все,Все
San Marino,2019,34.653,Все,Все
San Marino,2020,34.768,Все,Все
San Marino,2021,34.572,Все,Все
San Marino,2022,34.09,Все,Все
San Marino,2023,33.732,Все,Все
Serbia,2019,6966.152,Все,Все
Serbia,2020,6907.812,Все,Все
Serbia,2021,6835.43,Все,Все
Serbia,2022,6791.214,Все,Все
Serbia,2023,6773.201,Все,Все
Slovenia,2019,2083.44,Все,Все
Slovenia,2020,2102.42,Все,Все
Slovenia,2021,2113.494,Все,Все
Slovenia,2022,2115.228,Все,Все
Slovenia,2023,2118.396,Все,Все
Spain,2019,47435.119,Все,Все
Spain,2020,47679.489,Все,Все
Spain,2021,47735.664,Все,Все
Spain,2022,47828.382,Все,Все
Spain,2023,47911.58,Все,Все
Austria,2019,8880.876,Все,Все
Austria,2020,8921.405,Все,Все
Austria,2021,8967.056,Все,Все
Austria,2022,9064.677,Все,Все
Austria,2023,9130.429,Все,Все
Belgium,2019,11490.618,Все,Все
Belgium,2020,11540.107,Все,Все
Belgium,2021,11570.844,Все,Все
Belgium,2022,11641.82,Все,Все
Belgium,2023,11712.893,Все,Все
France,2019,65729.459,Все,Все
France,2020,65905.278,Все,Все
France,2021,66083.548,Все,Все
France,2022,66277.409,Все,Все
France,2023,66438.822,Все,Все
Germany,2019,83559.186,Все,Все
Germany,2020,83628.708,Все,Все
Germany,2021,83697.082,Все,Все
Germany,2022,84086.227,Все,Все
Germany,2023,84548.231,Все,Все
Liechtenstein,2019,38.44,Все,Все
Liechtenstein,2020,38.767,Все,Все
Liechtenstein,2021,39.044,Все,Все
Liechtenstein,2022,39.317,Все,Все
Liechtenstein,2023,39.598,Все,Все
Luxembourg,2019,620.163,Все,Все
Luxembourg,2020,630.597,Все,Все
Luxembourg,2021,640.274,Все,Все
Luxembourg,2022,653.312,Все,Все
Luxembourg,2023,665.098,Все,Все
Monaco,2019,38.109,Все,Все
Monaco,2020,38.05,Все,Все
Monaco,2021,38.527,Все,Все
Monaco,2022,38.932,Все,Все
Monaco,2023,38.956,Все,Все
Netherlands (Kingdom of the),2019,17537.507,Все,Все
Netherlands (Kingdom of the),2020,17636.731,Все,Все
Netherlands (Kingdom of the),2021,17730.564,Все,Все
Netherlands (Kingdom of the),2022,17904.421,Все,Все
Netherlands (Kingdom of the),2023,18092.524,Все,Все
Switzerland,2019,8577.524,Все,Все
Switzerland,2020,8640.582,Все,Все
Switzerland,2021,8707.024,Все,Все
Switzerland,2022,8792.182,Все,Все
Switzerland,2023,8870.561,Все,Все
Anguilla,2019,14.824,Все,Все
Anguilla,2020,14.843,Все,Все
Anguilla,2021,14.474,Все,Все
Anguilla,2022,14.18,Все,Все
Anguilla,2023,14.41,Все,Все
Antigua and Barbuda,2019,91.364,Все,Все
Antigua and Barbuda,2020,91.846,Все,Все
Antigua and Barbuda,2021,92.349,Все,Все
Antigua and Barbuda,2022,92.84,Все,Все
Antigua and Barbuda,2023,93.316,Все,Все
Aruba,2019,107.076,Все,Все
Aruba,2020,107.4,Все,Все
Aruba,2021,107.558,Все,Все
Aruba,2022,107.782,Все,Все
Aruba,2023,107.938,Все,Все
Bahamas,2019,394.674,Все,Все
Bahamas,2020,395.862,Все,Все
Bahamas,2021,396.373,Все,Все
Bahamas,2022,397.538,Все,Все
Bahamas,2023,399.44,Все,Все
Barbados,2019,281.208,Все,Все
Barbados,2020,281.698,Все,Все
Barbados,2021,282.146,Все,Все
Barbados,2022,282.318,Все,Все
Barbados,2023,282.336,Все,Все
"Bonaire, Sint Eustatius and Saba",2019,25.625,Все,Все
"Bonaire, Sint Eustatius and Saba",2020,26.453,Все,Все
"Bonaire, Sint Eustatius and Saba",2021,27.323,Все,Все
"Bonaire, Sint Eustatius and Saba",2022,28.627,Все,Все
"Bonaire, Sint Eustatius and Saba",2023,29.898,Все,Все
British Virgin Islands,2019,36.394,Все,Все
British Virgin Islands,2020,37.134,Все,Все
British Virgin Islands,2021,37.81,Все,Все
British Virgin Islands,2022,38.319,Все,Все
British Virgin Islands,2023,38.985,Все,Все
Cayman Islands,2019,67.327,Все,Все
Cayman Islands,2020,68.684,Все,Все
Cayman Islands,2021,70.108,Все,Все
Cayman Islands,2022,71.592,Все,Все
Cayman Islands,2023,73.038,Все,Все
Cuba,2019,11202.846,Все,Все
Cuba,2020,11176.354,Все,Все
Cuba,2021,11122.168,Все,Все
Cuba,2022,11059.82,Все,Все
Cuba,2023,11019.93,Все,Все
Curaçao,2019,189.543,Все,Все
Curaçao,2020,185.018,Все,Все
Curaçao,2021,185.314,Все,Все
Curaçao,2022,185.344,Все,Все
Curaçao,2023,185.427,Все,Все
Dominica,2019,67.88,Все,Все
Dominica,2020,67.573,Все,Все
Dominica,2021,67.202,Все,Все
Dominica,2022,66.826,Все,Все
Dominica,2023,66.51,Все,Все
Dominican Republic,2019,10894.044,Все,Все
Dominican Republic,2020,11008.3,Все,Все
Dominican Republic,2021,11123.476,Все,Все
Dominican Republic,2022,11230.734,Все,Все
Dominican Republic,2023,11331.266,Все,Все
Grenada,2019,115.982,Все,Все
Grenada,2020,116.341,Все,Все
Grenada,2021,116.688,Все,Все
Grenada,2022,116.913,Все,Все
Grenada,2023,117.081,Все,Все
Guadeloupe,2019,410.256,Все,Все
Guadeloupe,2020,407.394,Все,Все
Guadeloupe,2021,399.151,Все,Все
Guadeloupe,2022,384.698,Все,Все
Guadeloupe,2023,376.516,Все,Все
Haiti,2019,11105.163,Все,Все
Haiti,2020,11243.848,Все,Все
Haiti,2021,11374.586,Все,Все
Haiti,2022,11503.606,Все,Все
Haiti,2023,11637.398,Все,Все
Jamaica,2019,2823.271,Все,Все
Jamaica,2020,2830.739,Все,Все
Jamaica,2021,2837.682,Все,Все
Jamaica,2022,2839.144,Все,Все
Jamaica,2023,2839.786,Все,Все
Martinique,2019,359.612,Все,Все
Martinique,2020,356.614,Все,Все
Martinique,2021,353.278,Все,Все
Martinique,2022,349.459,Все,Все
Martinique,2023,346.002,Все,Все
Montserrat,2019,4.54,Все,Все
Montserrat,2020,4.508,Все,Все
Montserrat,2021,4.48,Все,Все
Montserrat,2022,4.453,Все,Все
Montserrat,2023,4.42,Все,Все
Puerto Rico,2019,3288.028,Все,Все
Puerto Rico,2020,3275.805,Все,Все
Puerto Rico,2021,3253.21,Все,Все
Puerto Rico,2022,3240.968,Все,Все
Puerto Rico,2023,3242.022,Все,Все
Saint Barthélemy,2019,10.298,Все,Все
Saint Barthélemy,2020,10.543,Все,Все
Saint Barthélemy,2021,10.764,Все,Все
Saint Barthélemy,2022,10.92,Все,Все
Saint Barthélemy,2023,11.085,Все,Все
Saint Kitts and Nevis,2019,46.952,Все,Все
Saint Kitts and Nevis,2020,46.87,Все,Все
Saint Kitts and Nevis,2021,46.763,Все,Все
Saint Kitts and Nevis,2022,46.71,Все,Все
Saint Kitts and Nevis,2023,46.758,Все,Все
Saint Lucia,2019,177.662,Все,Все
Saint Lucia,2020,178.25,Все,Все
Saint Lucia,2021,178.522,Все,Все
Saint Lucia,2022,178.781,Все,Все
Saint Lucia,2023,179.284,Все,Все
Saint Martin (French part),2019,34.266,Все,Все
Saint Martin (French part),2020,31.786,Все,Все
Saint Martin (French part),2021,29.961,Все,Все
Saint Martin (French part),2022,28.87,Все,Все
Saint Martin (French part),2023,27.514,Все,Все
Saint Vincent and the Grenadines,2019,104.167,Все,Все
Saint Vincent and the Grenadines,2020,103.526,Все,Все
Saint Vincent and the Grenadines,2021,102.841,Все,Все
Saint Vincent and the Grenadines,2022,102.046,Все,Все
Saint Vincent and the Grenadines,2023,101.322,Все,Все
Sint Maarten (Dutch part),2019,40.384,Все,Все
Sint Maarten (Dutch part),2020,41.008,Все,Все
Sint Maarten (Dutch part),2021,41.571,Все,Все
Sint Maarten (Dutch part),2022,42.138,Все,Все
Sint Maarten (Dutch part),2023,42.749,Все,Все
Trinidad and Tobago,2019,1484.894,Все,Все
Trinidad and Tobago,2020,1481.024,Все,Все
Trinidad and Tobago,2021,1487.718,Все,Все
Trinidad and Tobago,2022,1495.922,Все,Все
Trinidad and Tobago,2023,1502.932,Все,Все
Turks and Caicos Islands,2019,43.166,Все,Все
Turks and Caicos Islands,2020,44.386,Все,Все
Turks and Caicos Islands,2021,45.244,Все,Все
Turks and Caicos Islands,2022,45.848,Все,Все
Turks and Caicos Islands,2023,46.198,Все,Все
United States Virgin Islands,2019,89.372,Все,Все
United States Virgin Islands,2020,87.706,Все,Все
United States Virgin Islands,2021,87.223,Все,Все
United States Virgin Islands,2022,86.507,Все,Все
United States Virgin Islands,2023,85.701,Все,Все
Belize,2019,385.828,Все,Все
Belize,2020,390.812,Все,Все
Belize,2021,395.346,Все,Все
Belize,2022,402.733,Все,Все
Belize,2023,411.106,Все,Все
Costa Rica,2019,4999.554,Все,Все
Costa Rica,2020,5034.32,Все,Все
Costa Rica,2021,5059.988,Все,Все
Costa Rica,2022,5081.764,Все,Все
Costa Rica,2023,5105.526,Все,Все
El Salvador,2019,6222.318,Все,Все
El Salvador,2020,6234.674,Все,Все
El Salvador,2021,6255.782,Все,Все
El Salvador,2022,6280.319,Все,Все
El Salvador,2023,6309.624,Все,Все
Guatemala,2019,17103.802,Все,Все
Guatemala,2020,17357.326,Все,Все
Guatemala,2021,17598.65,Все,Все
Guatemala,2022,17847.877,Все,Все
Guatemala,2023,18124.838,Все,Все
Honduras,2019,9943.634,Все,Все
Honduras,2020,10119.64,Все,Все
Honduras,2021,10289.876,Все,Все
Honduras,2022,10463.872,Все,Все
Honduras,2023,10644.851,Все,Все
Mexico,2019,125762.982,Все,Все
Mexico,2020,126799.054,Все,Все
Mexico,2021,127648.148,Все,Все
Mexico,2022,128613.118,Все,Все
Mexico,2023,129739.759,Все,Все
Nicaragua,2019,6483.657,Все,Все
Nicaragua,2020,6565.267,Все,Все
Nicaragua,2021,6644.741,Все,Все
Nicaragua,2022,6730.654,Все,Все
Nicaragua,2023,6823.613,Все,Все
Panama,2019,4234.7,Все,Все
Panama,2020,4293.261,Все,Все
Panama,2021,4345.405,Все,Все
Panama,2022,4400.773,Все,Все
Panama,2023,4458.759,Все,Все
Argentina,2019,44973.466,Все,Все
Argentina,2020,45191.964,Все,Все
Argentina,2021,45312.282,Все,Все
Argentina,2022,45407.904,Все,Все
Argentina,2023,45538.401,Все,Все
Bolivia (Plurinational State of),2019,11671.386,Все,Все
Bolivia (Plurinational State of),2020,11816.3,Все,Все
Bolivia (Plurinational State of),2021,11937.36,Все,Все
Bolivia (Plurinational State of),2022,12077.154,Все,Все
Bolivia (Plurinational State of),2023,12244.16,Все,Все
Brazil,2019,207455.46,Все,Все
Brazil,2020,208660.842,Все,Все
Brazil,2021,209550.294,Все,Все
Brazil,2022,210306.414,Все,Все
Brazil,2023,211140.729,Все,Все
Chile,2019,19197.744,Все,Все
Chile,2020,19370.624,Все,Все
Chile,2021,19456.334,Все,Все
Chile,2022,19553.036,Все,Все
Chile,2023,19658.835,Все,Все
Colombia,2019,49907.985,Все,Все
Colombia,2020,50629.998,Все,Все
Colombia,2021,51188.174,Все,Все
Colombia,2022,51737.944,Все,Все
Colombia,2023,52321.152,Все,Все
Ecuador,2019,17340.022,Все,Все
Ecuador,2020,17546.064,Все,Все
Ecuador,2021,17682.454,Все,Все
Ecuador,2022,17823.897,Все,Все
Ecuador,2023,17980.083,Все,Все
Falkland Islands (Malvinas),2019,3.516,Все,Все
Falkland Islands (Malvinas),2020,3.506,Все,Все
Falkland Islands (Malvinas),2021,3.498,Все,Все
Falkland Islands (Malvinas),2022,3.49,Все,Все
Falkland Islands (Malvinas),2023,3.476,Все,Все
French Guiana,2019,285.568,Все,Все
French Guiana,2020,289.056,Все,Все
French Guiana,2021,293.016,Все,Все
French Guiana,2022,298.306,Все,Все
French Guiana,2023,303.402,Все,Все
Guyana,2019,807.665,Все,Все
Guyana,2020,807.482,Все,Все
Guyana,2021,815.482,Все,Все
Guyana,2022,821.637,Все,Все
Guyana,2023,826.353,Все,Все
Paraguay,2019,6515.058,Все,Все
Paraguay,2020,6603.74,Все,Все
Paraguay,2021,6684.182,Все,Все
Paraguay,2022,6760.464,Все,Все
Paraguay,2023,6844.146,Все,Все
Peru,2019,32449.303,Все,Все
Peru,2020,32838.58,Все,Все
Peru,2021,33155.882,Все,Все
Peru,2022,33475.438,Все,Все
Peru,2023,33845.617,Все,Все
Suriname,2019,605.768,Все,Все
Suriname,2020,612.316,Все,Все
Suriname,2021,617.896,Все,Все
Suriname,2022,623.164,Все,Все
Suriname,2023,628.886,Все,Все
Uruguay,2019,3397.206,Все,Все
Uruguay,2020,3398.968,Все,Все
Uruguay,2021,3396.694,Все,Все
Uruguay,2022,3390.913,Все,Все
Uruguay,2023,3388.08,Все,Все
Venezuela (Bolivarian Republic of),2019,28938.098,Все,Все
Venezuela (Bolivarian Republic of),2020,28444.078,Все,Все
Venezuela (Bolivarian Republic of),2021,28237.826,Все,Все
Venezuela (Bolivarian Republic of),2022,28213.016,Все,Все
Venezuela (Bolivarian Republic of),2023,28300.854,Все,Все
Bermuda,2019,64.107,Все,Все
Bermuda,2020,64.382,Все,Все
Bermuda,2021,64.648,Все,Все
Bermuda,2022,64.749,Все,Все
Bermuda,2023,64.698,Все,Все
Canada,2019,37782.934,Все,Все
Canada,2020,38171.902,Все,Все
Canada,2021,38454.057,Все,Все
Canada,2022,38821.259,Все,Все
Canada,2023,39299.104,Все,Все
Greenland,2019,56.084,Все,Все
Greenland,2020,56.08,Все,Все
Greenland,2021,56.042,Все,Все
Greenland,2022,55.99,Все,Все
Greenland,2023,55.922,Все,Все
Saint Pierre and Miquelon,2019,5.876,Все,Все
Saint Pierre and Miquelon,2020,5.827,Все,Все
Saint Pierre and Miquelon,2021,5.779,Все,Все
Saint Pierre and Miquelon,2022,5.732,Все,Все
Saint Pierre and Miquelon,2023,5.682,Все,Все
United States of America,2019,337790.066,Все,Все
United States of America,2020,339436.158,Все,Все
United States of America,2021,340161.441,Все,Все
United States of America,2022,341534.046,Все,Все
United States of America,2023,343477.335,Все,Все
Australia,2019,25482.714,Все,Все
Australia,2020,25743.791,Все,Все
Australia,2021,25956.418,Все,Все
Australia,2022,26200.984,Все,Все
Australia,2023,26451.124,Все,Все
New Zealand,2019,4989.402,Все,Все
New Zealand,2020,5069.895,Все,Все
New Zealand,2021,5107.696,Все,Все
New Zealand,2022,5131.734,Все,Все
New Zealand,2023,5172.836,Все,Все
Fiji,2019,914.9,Все,Все
Fiji,2020,914.963,Все,Все
Fiji,2021,916.711,Все,Все
Fiji,2022,919.422,Все,Все
Fiji,2023,924.146,Все,Все
New Caledonia,2019,283.606,Все,Все
New Caledonia,2020,284.176,Все,Все
New Caledonia,2021,285.214,Все,Все
New Caledonia,2022,287.123,Все,Все
New Caledonia,2023,289.87,Все,Все
Papua New Guinea,2019,9609.01,Все,Все
Papua New Guinea,2020,9815.746,Все,Все
Papua New Guinea,2021,10012.896,Все,Все
Papua New Guinea,2022,10203.17,Все,Все
Papua New Guinea,2023,10389.635,Все,Все
Solomon Islands,2019,728.147,Все,Все
Solomon Islands,2020,744.498,Все,Все
Solomon Islands,2021,762.592,Все,Все
Solomon Islands,2022,781.066,Все,Все
Solomon Islands,2023,800.006,Все,Все
Vanuatu,2019,291.984,Все,Все
Vanuatu,2020,298.858,Все,Все
Vanuatu,2021,305.868,Все,Все
Vanuatu,2022,313.046,Все,Все
Vanuatu,2023,320.408,Все,Все
Guam,2019,161.808,Все,Все
Guam,2020,162.158,Все,Все
Guam,2021,163.73,Все,Все
Guam,2022,165.18,Все,Все
Guam,2023,166.506,Все,Все
Kiribati,2019,123.92,Все,Все
Kiribati,2020,126.099,Все,Все
Kiribati,2021,128.377,Все,Все
Kiribati,2022,130.468,Все,Все
Kiribati,2023,132.53,Все,Все
Marshall Islands,2019,44.006,Все,Все
Marshall Islands,2020,42.706,Все,Все
Marshall Islands,2021,41.367,Все,Все
Marshall Islands,2022,40.077,Все,Все
Marshall Islands,2023,38.827,Все,Все
Micronesia (Federated States of),2019,110.282,Все,Все
Micronesia (Federated States of),2020,110.916,Все,Все
Micronesia (Federated States of),2021,111.624,Все,Все
Micronesia (Federated States of),2022,112.114,Все,Все
Micronesia (Federated States of),2023,112.63,Все,Все
Nauru,2019,11.587,Все,Все
